time hours since 1900-01-01 00:00:00.0,u10 m s**-1,v10 m s**-1,msl Pa,Distance Weight,surge 
991872,-4.499547833,-3.919317926,102131.9883,0.40302331,0.018924
991872,-4.642728294,-2.410085401,102180.6926,0.315545264,0.018924
991872,-6.06489576,-2.827378016,102360.561,0.306709763,0.018924
991872,-10.2666916,-5.370391201,102410.2297,0.255047385,0.018924
991872,-9.450287627,-5.774597985,102293.2912,0.228715459,0.018924
991872,-2.635448366,-2.530765844,102043.2597,0.179782517,0.018924
991872,-4.958000656,-4.198482323,102168.6371,0.102612387,0.018924
991872,-7.418226466,-2.782304598,102346.3355,0.067415409,0.018924
991872,-2.193516366,-2.72559933,101973.0966,0.056911339,0.018924
991872,-2.146707369,-3.030935389,101991.1799,0.042484737,0.018924
991872,-11.50299982,-5.928719996,102442.5385,0,0.018924
991878,-4.269633054,-3.675049078,102364.6599,1,0.022225
991878,-5.935482651,-4.703013813,102377.4387,0.925526537,0.022225
991878,-4.153987297,-3.68958889,102352.8455,0.668373483,0.022225
991878,-3.204040006,-3.195235269,102222.887,0.654728369,0.022225
991878,-3.661116094,-3.40751653,102244.1047,0.624853823,0.022225
991878,-7.3452595,-5.382023051,102395.2809,0.582631894,0.022225
991878,-3.107668541,-3.311553768,102205.0448,0.46780441,0.022225
991878,-5.015823534,-3.897508207,102544.046,0.445078097,0.022225
991878,-6.696817219,-4.967638398,102552.726,0.424268478,0.022225
991878,-4.529836007,-3.904778113,102264.5991,0.40302331,0.022225
991878,-4.54635683,-3.707036665,102338.1377,0.315545264,0.022225
991878,-5.569271087,-4.087979749,102536.3305,0.306709763,0.022225
991878,-7.990948311,-5.568132649,102560.2004,0.255047385,0.022225
991878,-8.176807563,-5.783321872,102416.4986,0.228715459,0.022225
991878,-3.150347333,-3.378436905,102181.6571,0.179782517,0.022225
991878,-5.091543971,-4.255187592,102287.5046,0.102612387,0.022225
991878,-6.775291125,-4.525628102,102518.7294,0.067415409,0.022225
991878,-2.614797338,-2.936426609,102099.9207,0.056911339,0.022225
991878,-2.581755693,-3.023665483,102121.3795,0.042484737,0.022225
991878,-9.03038339,-5.892370465,102577.8015,0,0.022225
991884,-6.352633418,-3.653239359,102604.8058,1,-0.050652
991884,-7.072665929,-4.560523651,102628.6758,0.925526537,-0.050652
991884,-6.119965168,-3.438050136,102598.0547,0.668373483,-0.050652
991884,-5.409569803,-3.749202121,102435.7874,0.654728369,-0.050652
991884,-5.680786638,-4.307530916,102457.4874,0.624853823,-0.050652
991884,-7.693573507,-5.18137364,102664.3601,0.582631894,-0.050652
991884,-4.948363509,-3.410424492,102425.1786,0.46780441,-0.050652
991884,-7.085056546,-3.424964305,102802.0341,0.445078097,-0.050652
991884,-7.761033532,-4.262457498,102821.8052,0.424268478,-0.050652
991884,-6.001565941,-5.041791441,102490.7606,0.40302331,-0.050652
991884,-6.198439075,-3.363897093,102592.027,0.315545264,-0.050652
991884,-7.180051275,-3.56018456,102803.2397,0.306709763,-0.050652
991884,-8.304843937,-4.687020019,102844.9518,0.255047385,-0.050652
991884,-8.127245096,-5.479439794,102708.7244,0.228715459,-0.050652
991884,-4.561500917,-2.943696515,102415.5342,0.179782517,-0.050652
991884,-6.176411312,-5.355851388,102532.7138,0.102612387,-0.050652
991884,-7.725238416,-3.84225692,102791.1842,0.067415409,-0.050652
991884,-4.423827397,-3.515111142,102295.7023,0.056911339,-0.050652
991884,-4.755620581,-4.096703637,102307.7578,0.042484737,-0.050652
991884,-8.839017196,-4.924018961,102886.905,0,-0.050652
991890,-5.530722501,-2.670348043,102803.963,1,-0.084432
991890,-7.232367213,-3.648877415,102806.8563,0.925526537,-0.084432
991890,-5.472899622,-2.351926152,102812.4019,0.668373483,-0.084432
991890,-4.598672768,-2.144006835,102649.1701,0.654728369,-0.084432
991890,-5.014446799,-2.71396748,102644.3479,0.624853823,-0.084432
991890,-8.808729022,-4.271181385,102816.7419,0.582631894,-0.084432
991890,-4.44310169,-1.911369837,102657.609,0.46780441,-0.084432
991890,-5.917585093,-2.654354249,102989.3769,0.445078097,-0.084432
991890,-7.568290603,-3.589264185,102992.5113,0.424268478,-0.084432
991890,-5.914831623,-3.356627187,102647.4824,0.40302331,-0.084432
991890,-5.631224171,-2.058221942,102820.3585,0.315545264,-0.084432
991890,-6.446251412,-2.39699957,102997.3336,0.306709763,-0.084432
991890,-8.997341745,-4.047268275,103000.9502,0.255047385,-0.084432
991890,-10.12901808,-4.624498826,102833.6196,0.228715459,-0.084432
991890,-4.225577527,-1.777603563,102667.4945,0.179782517,-0.084432
991890,-6.784928272,-3.773919802,102660.0201,0.102612387,-0.084432
991890,-7.356273382,-2.325754489,102993.4758,0.067415409,-0.084432
991890,-3.979141926,-1.651107195,102529.5794,0.056911339,-0.084432
991890,-4.125075857,-2.021872411,102512.9428,0.042484737,-0.084432
991890,-10.39335124,-4.172310661,103019.5157,0,-0.084432
991896,-4.572514799,-1.995700748,103129.7032,1,-0.2474
991896,-6.1681509,-2.604918887,103133.3198,0.925526537,-0.2474
991896,-4.209056705,-2.042228148,103131.1498,0.668373483,-0.2474
991896,-3.522065838,-1.614757664,102997.3336,0.654728369,-0.2474
991896,-4.148480356,-1.854664568,102992.0291,0.624853823,-0.2474
991896,-7.593071837,-3.052745108,103138.142,0.582631894,-0.2474
991896,-3.205416741,-1.697634595,103000.2269,0.46780441,-0.2474
991896,-4.918075335,-2.135282947,103277.2627,0.445078097,-0.2474
991896,-6.396688944,-2.71396748,103281.8438,0.424268478,-0.2474
991896,-5.025460681,-2.213797934,102989.618,0.40302331,-0.2474
991896,-4.182898736,-2.154184703,103127.2921,0.315545264,-0.2474
991896,-5.072269678,-2.29085894,103277.2627,0.306709763,-0.2474
991896,-7.476049344,-2.966960215,103288.1127,0.255047385,-0.2474
991896,-8.702720411,-3.320277656,103144.652,0.228715459,-0.2474
991896,-2.947967258,-1.813953094,102999.9858,0.179782517,-0.2474
991896,-5.801939336,-2.468244651,102990.8236,0.102612387,-0.2474
991896,-5.745493193,-2.668894061,103269.3061,0.067415409,-0.2474
991896,-2.909418672,-1.235268561,102881.1183,0.056911339,-0.2474
991896,-3.177882037,-1.335593266,102866.6517,0.042484737,-0.2474
991896,-8.677939178,-3.092002601,103299.9271,0,-0.2474
991902,-2.89289785,-1.547874527,103295.8282,1,-0.16841
991902,-4.416943721,-1.995700748,103301.1326,0.925526537,-0.16841
991902,-2.620304279,-1.623481552,103291.4882,0.668373483,-0.16841
991902,-2.394519706,-1.371942797,103194.803,0.654728369,-0.16841
991902,-2.932823171,-1.342863173,103193.8385,0.624853823,-0.16841
991902,-5.720711959,-2.276319127,103305.9549,0.582631894,-0.16841
991902,-2.170111867,-1.459181672,103191.4274,0.46780441,-0.16841
991902,-2.862609675,-1.712174407,103405.0512,0.445078097,-0.16841
991902,-4.320572256,-2.20943599,103411.3201,0.424268478,-0.16841
991902,-3.819440642,-1.507163053,103193.8385,0.40302331,-0.16841
991902,-2.598276516,-1.712174407,103281.3616,0.315545264,-0.16841
991902,-3.009920342,-1.882290212,103396.6124,0.306709763,-0.16841
991902,-5.344863248,-2.593287037,103419.5179,0.255047385,-0.16841
991902,-6.621096783,-2.411539382,103311.9826,0.228715459,-0.16841
991902,-1.952587705,-1.507163053,103185.3997,0.179782517,-0.16841
991902,-4.513315185,-1.61039572,103196.2496,0.102612387,-0.16841
991902,-3.734083059,-2.25596339,103383.1102,0.067415409,-0.16841
991902,-2.318799269,-1.33995521,103100.0466,0.056911339,-0.16841
991902,-2.435821762,-1.171293387,103093.7777,0.042484737,-0.16841
991902,-6.29756401,-2.779396635,103428.9212,0,-0.16841
991908,-3.545470336,-2.556937506,103490.8865,1,-0.04198
991908,-4.231084468,-2.939334572,103506.3176,0.925526537,-0.04198
991908,-3.508298486,-2.798298391,103486.7877,0.668373483,-0.04198
991908,-3.206793476,-2.651446286,103395.889,0.654728369,-0.04198
991908,-3.522065838,-2.697973686,103403.6046,0.624853823,-0.04198
991908,-4.909814924,-3.202505176,103524.642,0.582631894,-0.04198
991908,-3.070496691,-2.869543472,103390.3435,0.46780441,-0.04198
991908,-3.723069178,-2.191988215,103581.544,0.445078097,-0.04198
991908,-4.261372643,-2.555483525,103597.4573,0.424268478,-0.04198
991908,-4.056239097,-2.881175322,103416.1423,0.40302331,-0.04198
991908,-3.629451184,-3.12544417,103479.7955,0.315545264,-0.04198
991908,-3.807050025,-2.462428726,103582.9907,0.306709763,-0.04198
991908,-4.538096419,-2.692157761,103616.2639,0.255047385,-0.04198
991908,-5.492173915,-3.330455524,103543.2075,0.228715459,-0.04198
991908,-2.819930884,-3.13707602,103379.9757,0.179782517,-0.04198
991908,-4.536719683,-2.974230121,103429.8856,0.102612387,-0.04198
991908,-3.936463134,-2.715421461,103574.5518,0.067415409,-0.04198
991908,-3.26599309,-2.818654129,103310.2948,0.056911339,-0.04198
991908,-3.666623034,-2.775034692,103306.9193,0.042484737,-0.04198
991908,-5.033721092,-2.776488673,103638.9283,0,-0.04198
991914,-2.149460839,-1.755793844,103491.851,1,-0.14769
991914,-3.220560828,-2.462428726,103504.6298,0.925526537,-0.14769
991914,-2.05446611,-1.831400868,103480.2777,0.668373483,-0.14769
991914,-2.134316752,-1.815407075,103409.3912,0.654728369,-0.14769
991914,-2.466109936,-2.077123698,103418.3123,0.624853823,-0.14769
991914,-4.371511459,-3.122536207,103521.0253,0.582631894,-0.14769
991914,-2.146707369,-1.941903443,103399.9879,0.46780441,-0.14769
991914,-1.857592976,-1.658377101,103564.1841,0.445078097,-0.14769
991914,-2.627187955,-2.369373926,103577.4452,0.424268478,-0.14769
991914,-3.312802087,-2.70233563,103428.9212,0.40302331,-0.14769
991914,-1.871360328,-1.712174407,103467.0166,0.315545264,-0.14769
991914,-1.776365599,-1.571138227,103553.5752,0.306709763,-0.14769
991914,-2.821307619,-2.879721341,103594.564,0.255047385,-0.14769
991914,-5.062632531,-3.528196973,103539.8319,0.228715459,-0.14769
991914,-1.71303578,-1.83285485,103392.2724,0.179782517,-0.14769
991914,-3.823570848,-3.107996395,103443.3878,0.102612387,-0.14769
991914,-2.069610198,-1.952081311,103539.8319,0.067415409,-0.14769
991914,-2.398649911,-2.059675923,103322.1093,0.056911339,-0.14769
991914,-2.409663793,-2.292312921,103318.4926,0.042484737,-0.14769
991914,-3.387145788,-3.251940538,103616.0228,0,-0.14769
991920,-1.755714571,-1.560960358,103569.0063,1,-0.075685
991920,-2.620304279,-1.866296418,103578.4096,0.925526537,-0.075685
991920,-1.754337836,-1.815407075,103554.7808,0.668373483,-0.075685
991920,-1.974615468,-1.571138227,103501.0132,0.654728369,-0.075685
991920,-2.475747083,-1.712174407,103508.9698,0.624853823,-0.075685
991920,-3.634958125,-2.324300508,103587.0896,0.582631894,-0.075685
991920,-2.018670995,-1.812499112,103489.681,0.46780441,-0.075685
991920,-0.855329747,-1.672916914,103615.0584,0.445078097,-0.075685
991920,-1.407400564,-1.760155788,103624.4617,0.424268478,-0.075685
991920,-3.367871495,-2.061129904,103516.2031,0.40302331,-0.075685
991920,-1.633185138,-1.840124756,103535.7331,0.315545264,-0.075685
991920,-0.943440801,-1.936087518,103598.904,0.306709763,-0.075685
991920,-1.372982184,-1.854664568,103633.865,0.255047385,-0.075685
991920,-4.304051434,-2.633998512,103596.734,0.228715459,-0.075685
991920,-1.655212901,-1.840124756,103476.1788,0.179782517,-0.075685
991920,-3.981895396,-2.340294302,103524.8831,0.102612387,-0.075685
991920,-1.027421648,-2.191988215,103578.1685,0.067415409,-0.075685
991920,-2.448212379,-1.7746956,103421.2056,0.056911339,-0.075685
991920,-2.676750423,-2.007332598,103422.4112,0.042484737,-0.075685
991920,-1.568478583,-2.238515615,103644.715,0,-0.075685
991926,-0.475350831,-0.64640616,103472.321,1,-0.20551
991926,-0.946194271,-0.701657447,103480.2777,0.925526537,-0.20551
991926,-0.358328339,-1.014263413,103463.8822,0.668373483,-0.20551
991926,-1.012277561,-1.031711188,103422.6523,0.654728369,-0.20551
991926,-1.501018558,-1.238176524,103428.1978,0.624853823,-0.20551
991926,-1.645575755,-1.319599473,103489.4399,0.582631894,-0.20551
991926,-1.127923318,-1.393752516,103416.6245,0.46780441,-0.20551
991926,0.758203912,0.180909164,103475.6966,0.445078097,-0.20551
991926,0.805012909,0.180909164,103482.9299,0.424268478,-0.20551
991926,-2.299524977,-1.588586002,103434.9489,0.40302331,-0.20551
991926,-0.271594021,-1.508617034,103452.0678,0.315545264,-0.20551
991926,1.169847738,-0.032826078,103466.0522,0.306709763,-0.20551
991926,1.340562903,-0.780172434,103490.1632,0.255047385,-0.20551
991926,-2.065479992,-1.834308831,103501.0132,0.228715459,-0.20551
991926,-0.791999928,-1.395206497,103410.8379,0.179782517,-0.20551
991926,-2.843335382,-1.959351217,103444.8344,0.102612387,-0.20551
991926,1.520915215,-0.598424779,103455.6844,0.067415409,-0.20551
991926,-1.337187069,-1.273072073,103351.5247,0.056911339,-0.20551
991926,-1.608403904,-1.511524996,103345.9792,0.042484737,-0.20551
991926,1.383241695,-1.835762812,103501.9776,0,-0.20551
991932,0.438801344,-0.229113545,103438.8067,1,0.033903
991932,0.81051985,-0.490830167,103466.5344,0.925526537,0.033903
991932,0.111138366,-0.226205582,103417.3479,0.668373483,0.033903
991932,-1.721296191,-0.812160021,103411.3201,0.654728369,0.033903
991932,-1.743323954,-1.052066925,103427.9567,0.624853823,0.033903
991932,0.615023451,-1.004085544,103486.3054,0.582631894,0.033903
991932,-1.827304802,-0.727829109,103395.6479,0.46780441,0.033903
991932,2.368984101,0.627281404,103419.2767,0.445078097,0.033903
991932,2.80540916,0.348117007,103446.5222,0.424268478,0.033903
991932,-1.8507093,-1.403930385,103446.5222,0.40302331,0.033903
991932,0.049185282,-0.554805342,103400.4701,0.315545264,0.033903
991932,2.356593484,0.336485157,103401.9168,0.306709763,0.033903
991932,2.675996051,-0.64640616,103463.8822,0.255047385,0.033903
991932,0.087733867,-1.486807315,103500.5309,0.228715459,0.033903
991932,-1.528553262,-0.736552997,103385.0391,0.179782517,0.033903
991932,-2.260976391,-1.795051338,103460.2655,0.102612387,0.033903
991932,2.853594893,-0.258193169,103392.7546,0.067415409,0.033903
991932,-2.642332042,-1.031711188,103361.4102,0.056911339,0.033903
991932,-2.880507233,-1.203280974,103364.5447,0.042484737,0.033903
991932,2.161097085,-1.611849702,103475.4555,0,0.033903
991938,0.988118691,0.077676496,103250.7406,1,-0.13226
991938,0.697627563,-0.714743278,103261.1083,0.925526537,-0.13226
991938,1.030797482,0.24633832,103238.4439,0.668373483,-0.13226
991938,-1.103142084,-0.394867406,103259.4206,0.654728369,-0.13226
991938,-1.121039642,-1.001177582,103266.4128,0.624853823,-0.13226
991938,0.120775512,-1.873566324,103273.405,0.582631894,-0.13226
991938,-0.911775891,0.289957757,103252.6695,0.46780441,-0.13226
991938,1.706774467,0.678170748,103212.6451,0.445078097,-0.13226
991938,1.52229195,-0.197125957,103220.8429,0.424268478,-0.13226
991938,-0.968222034,-1.133489874,103275.5749,0.40302331,-0.13226
991938,1.246944909,0.320491363,103230.0051,0.315545264,-0.13226
991938,2.287756724,0.633097329,103203.9652,0.306709763,-0.13226
991938,1.341939638,-1.888106137,103232.4162,0.255047385,-0.13226
991938,-0.617154557,-2.740139142,103284.7371,0.228715459,-0.13226
991938,-0.16283194,0.726152128,103252.9106,0.179782517,-0.13226
991938,-1.260089897,-1.405384366,103284.9783,0.102612387,-0.13226
991938,3.217052986,0.390282463,103197.2141,0.067415409,-0.13226
991938,-1.726803132,-0.106979121,103252.6695,0.056911339,-0.13226
991938,-1.696514957,-0.498100074,103241.0962,0.042484737,-0.13226
991938,0.685236946,-3.84225692,103245.195,0,-0.13226
991944,1.529175626,0.558944286,103135.4898,1,-0.015782
991944,2.133562381,0.240522395,103139.8298,0.925526537,-0.015782
991944,1.88988025,0.64618316,103126.5687,0.668373483,-0.015782
991944,0.44568502,1.1158191,103177.9252,0.654728369,-0.015782
991944,0.210263301,0.92825552,103178.8897,0.624853823,-0.015782
991944,1.78937858,-0.159322445,103146.0987,0.582631894,-0.015782
991944,0.888993756,1.208873899,103172.8619,0.46780441,-0.015782
991944,2.147329733,0.37574265,103069.4256,0.445078097,-0.015782
991944,2.680126257,-0.264009094,103078.5878,0.424268478,-0.015782
991944,0.061575899,0.749415828,103178.8897,0.40302331,-0.015782
991944,2.326305309,0.720336203,103114.7543,0.315545264,-0.015782
991944,3.188141547,0.569122155,103056.1645,0.306709763,-0.015782
991944,2.068855826,-1.726714219,103104.1455,0.255047385,-0.015782
991944,1.030797482,-0.605694685,103151.8853,0.228715459,-0.015782
991944,1.686123439,1.261217224,103168.5219,0.179782517,-0.015782
991944,-0.509769211,0.372834688,103180.8186,0.102612387,-0.015782
991944,4.712187418,0.494969112,103038.3223,0.067415409,-0.015782
991944,-1.228424988,1.525841809,103189.7396,0.056911339,-0.015782
991944,-1.378489125,0.841016646,103182.2652,0.042484737,-0.015782
991944,1.040434629,-2.863727547,103122.2287,0,-0.015782
991950,2.267105696,0.326307288,102869.0628,1,-0.059863
991950,2.192761995,-0.751092809,102889.075,0.925526537,-0.059863
991950,2.491513534,0.401914312,102850.9795,0.668373483,-0.059863
991950,2.140446057,0.92825552,102933.9215,0.654728369,-0.059863
991950,1.618663414,0.92825552,102937.5382,0.624853823,-0.059863
991950,1.697137321,-1.65692312,102909.3283,0.582631894,-0.059863
991950,2.261598755,0.640367235,102922.1071,0.46780441,-0.059863
991950,2.43506739,-0.666761897,102777.682,0.445078097,-0.059863
991950,2.374491042,-2.302490789,102808.5441,0.424268478,-0.059863
991950,1.088620361,0.665084916,102941.8782,0.40302331,-0.059863
991950,2.983008002,0.48188328,102827.5918,0.315545264,-0.059863
991950,3.120681522,-0.371603706,102749.7132,0.306709763,-0.059863
991950,2.187255054,-4.162132792,102861.1062,0.255047385,-0.059863
991950,0.338299675,-2.542397694,102927.8938,0.228715459,-0.059863
991950,2.075739502,0.305951551,102911.016,0.179782517,-0.059863
991950,-0.149064588,0.180909164,102949.8348,0.102612387,-0.059863
991950,4.498793462,-0.434124899,102716.6811,0.067415409,-0.059863
991950,-0.026535155,0.557490305,102948.8704,0.056911339,-0.059863
991950,-0.325286694,0.448441712,102940.6726,0.042484737,-0.059863
991950,1.107894654,-5.556500799,102902.3361,0,-0.059863
991956,3.021556587,-2.048044073,102746.3376,1,-0.094236
991956,2.916924712,-3.233038782,102815.7774,0.925526537,-0.094236
991956,3.441460825,-1.312329567,102693.7756,0.668373483,-0.094236
991956,2.678749522,-0.78744234,102822.7696,0.654728369,-0.094236
991956,2.103274206,-1.360310948,102861.3473,0.624853823,-0.094236
991956,2.239570992,-4.245009723,102873.4028,0.582631894,-0.094236
991956,3.130318669,-0.261101132,102777.9231,0.46780441,-0.094236
991956,3.518557996,-3.756472027,102661.4668,0.445078097,-0.094236
991956,3.485516351,-5.00544191,102741.5154,0.424268478,-0.094236
991956,1.425920486,-2.128013041,102900.1661,0.40302331,-0.094236
991956,4.034833698,-0.704565409,102648.4468,0.315545264,-0.094236
991956,4.211055804,-2.764856823,102601.4303,0.306709763,-0.094236
991956,3.294150158,-5.850205009,102822.5285,0.255047385,-0.094236
991956,0.888993756,-5.226447058,102919.2138,0.228715459,-0.094236
991956,3.524064937,0.071860571,102741.2743,0.179782517,-0.094236
991956,0.192365743,-2.895715134,102933.4393,0.102612387,-0.094236
991956,5.289039469,-2.074215735,102540.1882,0.067415409,-0.094236
991956,1.862345546,-0.425401012,102852.4262,0.056911339,-0.094236
991956,1.198759177,-0.883405102,102872.1973,0.042484737,-0.094236
991956,2.473615976,-6.677520333,102885.6994,0,-0.094236
991962,3.084886407,-2.289404958,102512.7017,1,0.060327
991962,3.888899766,-4.141777055,102587.4459,0.925526537,0.060327
991962,3.489646557,-1.482445371,102439.163,0.668373483,0.060327
991962,2.666358905,-1.354495023,102589.1337,0.654728369,0.060327
991962,2.340072661,-2.175994422,102645.5535,0.624853823,0.060327
991962,3.965996938,-5.456176094,102654.7157,0.582631894,0.060327
991962,3.117928052,-0.819429927,102526.445,0.46780441,0.060327
991962,4.48777958,-3.230130819,102402.9964,0.445078097,0.060327
991962,5.316574173,-4.980724229,102485.2151,0.424268478,0.060327
991962,2.19413873,-3.230130819,102702.9378,0.40302331,0.060327
991962,4.091279841,-1.123312006,102368.7588,0.315545264,0.060327
991962,5.582284067,-2.775034692,102315.9556,0.306709763,0.060327
991962,5.408815431,-5.896732409,102570.5682,0.255047385,0.060327
991962,3.467618794,-6.172988844,102716.9222,0.228715459,0.060327
991962,3.279006071,-0.535903586,102471.954,0.179782517,0.060327
991962,1.640691178,-3.839348958,102758.6343,0.102612387,0.060327
991962,7.049883795,-2.798298391,102222.1636,0.067415409,0.060327
991962,2.019293359,-0.966282032,102632.5335,0.056911339,0.060327
991962,1.643444648,-1.536242677,102669.9056,0.042484737,0.060327
991962,5.203681886,-6.481232866,102641.2135,0,0.060327
991968,3.396028563,-3.302829881,102323.1889,1,-0.024817
991968,3.954983056,-5.694629017,102402.7553,0.925526537,-0.024817
991968,3.71267766,-2.705243592,102248.2036,0.668373483,-0.024817
991968,3.486893086,-1.885198174,102418.1864,0.654728369,-0.024817
991968,3.196401958,-2.433349101,102484.0095,0.624853823,-0.024817
991968,3.894406707,-6.979948431,102482.5629,0.582631894,-0.024817
991968,3.832453623,-1.585678039,102347.2999,0.46780441,-0.024817
991968,3.517181261,-4.499456439,102238.318,0.445078097,-0.024817
991968,4.150479455,-7.253296903,102323.6711,0.424268478,-0.024817
991968,2.999528824,-3.285382106,102549.5915,0.40302331,-0.024817
991968,4.263371742,-2.539489731,102173.2182,0.315545264,-0.024817
991968,4.314310944,-4.24210176,102155.3761,0.306709763,-0.024817
991968,4.295036651,-9.091129188,102421.803,0.255047385,-0.024817
991968,3.177127666,-7.597890457,102558.2715,0.228715459,-0.024817
991968,4.125698221,-1.578408133,102278.3424,0.179782517,-0.024817
991968,2.29739387,-3.688134909,102615.6558,0.102612387,-0.024817
991968,5.220202709,-4.849865918,102062.3074,0.067415409,-0.024817
991968,3.042207616,-0.831061777,102518.0061,0.056911339,-0.024817
991968,2.649838082,-1.100048306,102571.2915,0.042484737,-0.024817
991968,3.938462233,-9.896634793,102513.9072,0,-0.024817
991974,2.413039627,-3.128352132,102223.3692,1,0.27747
991974,3.061481908,-5.828395291,102306.7934,0.925526537,0.27747
991974,2.279496312,-2.200712103,102148.3839,0.668373483,0.27747
991974,2.674619316,-2.610734812,102276.8957,0.654728369,0.27747
991974,2.378621247,-3.621251772,102357.9088,0.624853823,0.27747
991974,3.148216226,-7.576080738,102397.692,0.582631894,0.27747
991974,2.696647079,-1.91573178,102200.2226,0.46780441,0.27747
991974,2.052335004,-3.381344868,102178.7638,0.445078097,0.27747
991974,2.790265073,-6.302393174,102259.0535,0.424268478,0.27747
991974,2.224426904,-4.719007606,102438.6808,0.40302331,0.27747
991974,2.243701197,-1.770333657,102080.8729,0.315545264,0.27747
991974,2.206529347,-2.975684102,102109.324,0.306709763,0.27747
991974,3.184011342,-8.383040325,102345.1299,0.255047385,0.27747
991974,2.563103764,-8.298709413,102488.1084,0.228715459,0.27747
991974,2.653968288,-1.533334715,102130.5417,0.179782517,0.27747
991974,1.548449919,-5.131938278,102520.4172,0.102612387,0.27747
991974,2.622303378,-3.544190766,102043.0186,0.067415409,0.27747
991974,2.550713148,-1.707812463,102336.9322,0.056911339,0.27747
991974,2.133562381,-1.946265386,102404.202,0.042484737,0.27747
991974,3.115174581,-9.531685503,102441.333,0,0.27747
991980,1.644821383,-3.342087374,102374.0632,1,-0.15265
991980,2.220296699,-4.660848357,102438.9219,0.925526537,-0.15265
991980,1.48787357,-3.073100845,102322.9478,0.668373483,-0.15265
991980,2.33181225,-3.58344826,102410.4709,0.654728369,-0.15265
991980,2.258845284,-4.333702578,102472.1951,0.624853823,-0.15265
991980,2.352463278,-5.825487328,102508.3617,0.582631894,-0.15265
991980,2.205152611,-3.265026369,102355.9799,0.46780441,-0.15265
991980,1.179484884,-3.009125671,102355.0155,0.445078097,-0.15265
991980,1.680616499,-4.531444027,102418.1864,0.424268478,-0.15265
991980,2.178994643,-5.066509122,102537.7771,0.40302331,-0.15265
991980,1.859592075,-3.163247682,102278.3424,0.315545264,-0.15265
991980,1.586998505,-2.993131877,102315.2322,0.306709763,-0.15265
991980,1.68887691,-6.15699505,102486.4206,0.255047385,-0.15265
991980,1.917414954,-6.726955695,102577.0781,0.228715459,-0.15265
991980,2.276742842,-3.189419344,102302.4534,0.179782517,-0.15265
991980,1.672356087,-5.684451148,102603.8414,0.102612387,-0.15265
991980,2.620926643,-3.741932215,102266.0457,0.067415409,-0.15265
991980,2.589261733,-3.420602361,102457.4874,0.056911339,-0.15265
991980,1.997265596,-3.904778113,102511.4961,0.042484737,-0.15265
991980,1.479613159,-7.552817038,102557.5482,0,-0.15265
991986,1.772857757,-1.853210587,102485.6973,1,0.075202
991986,1.454831925,-2.846279772,102524.5161,0.925526537,0.075202
991986,1.821043489,-1.749977919,102445.9141,0.668373483,0.075202
991986,1.443818043,-1.028803225,102506.915,0.654728369,0.075202
991986,1.18361509,-1.412654272,102543.0816,0.624853823,0.075202
991986,1.248321645,-4.27699731,102565.7459,0.582631894,0.075202
991986,1.715034879,-1.207642918,102465.6851,0.46780441,0.075202
991986,1.724672025,-2.132374985,102478.7051,0.445078097,0.075202
991986,1.442441308,-3.215591007,102517.765,0.424268478,0.075202
991986,1.067969333,-2.239969596,102579.2481,0.40302331,0.075202
991986,1.818290019,-1.847394662,102402.2731,0.315545264,0.075202
991986,1.697137321,-2.132374985,102439.6452,0.306709763,0.075202
991986,1.52229195,-4.657940394,102560.9237,0.255047385,0.075202
991986,0.565460983,-5.437274338,102609.1458,0.228715459,0.075202
991986,1.986251714,-1.566776283,102417.9453,0.179782517,0.075202
991986,0.536549544,-3.022211502,102619.5136,0.102612387,0.075202
991986,2.437820861,-3.843710901,102387.8065,0.067415409,0.075202
991986,1.274479613,-1.111680156,102533.6783,0.056911339,0.075202
991986,1.040434629,-1.350133079,102563.8171,0.042484737,0.075202
991986,1.08311342,-5.970885452,102606.9758,0,0.075202
991992,1.99038192,-1.393752516,102588.4103,1,-0.22776
991992,1.699890791,-1.585678039,102617.1025,0.925526537,-0.22776
991992,1.741192848,-1.488261296,102556.5838,0.668373483,-0.22776
991992,1.580114829,-0.550443398,102624.0947,0.654728369,-0.22776
991992,1.705397732,-0.722013184,102647.2413,0.624853823,-0.22776
991992,1.412153134,-2.273411165,102645.0713,0.582631894,-0.22776
991992,1.560840536,-0.860141402,102593.9559,0.46780441,-0.22776
991992,2.068855826,-1.403930385,102553.6904,0.445078097,-0.22776
991992,1.89263372,-1.784873469,102584.0703,0.424268478,-0.22776
991992,1.52229195,-1.291973829,102670.3879,0.40302331,-0.22776
991992,1.508524598,-2.113473229,102516.8005,0.315545264,-0.22776
991992,1.874736162,-1.447549822,102518.0061,0.306709763,-0.22776
991992,2.092260325,-2.975684102,102617.8258,0.255047385,-0.22776
991992,1.004639513,-3.195235269,102674.7278,0.228715459,-0.22776
991992,1.560840536,-1.464997597,102557.3071,0.179782517,-0.22776
991992,1.109271389,-2.202166084,102697.3922,0.102612387,-0.22776
991992,2.242324462,-2.283589033,102476.294,0.067415409,-0.22776
991992,1.372227813,-0.16513837,102662.9134,0.056911339,-0.22776
991992,1.314404934,-0.390505462,102681.9612,0.042484737,-0.22776
991992,1.918791689,-4.197028342,102650.8579,0,-0.22776
991998,2.666358905,0.163461389,102452.6652,1,-0.0030195
991998,4.040340639,-0.921208614,102483.2862,0.925526537,-0.0030195
991998,2.854971628,0.499331055,102416.0164,0.668373483,-0.0030195
